customer_id,subscription_plan,monthly_charges,tenure,usage_frequency,last_login_days,customer_support_calls,payment_method,churn,churn_flag,engagement_score,tenure_group,churn_probability,risk_segment
7721-DVEKZ,Month-to-month,19.65,1,1,27,1,Mailed check,No,0,0.03571428571428571,New,0.6787002702699242,Medium
3566-VVORZ,Month-to-month,45.9,12,2,15,5,Bank transfer (automatic),No,0,0.125,New,0.14333333333333334,Low
9507-HSMMZ,Two year,20.0,54,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
2480-SQIOB,Month-to-month,44.8,4,2,22,5,Electronic check,No,0,0.08695652173913043,New,0.15666666666666668,Low
0947-IDHRQ,Month-to-month,80.3,7,3,12,6,Mailed check,Yes,1,0.23076923076923078,New,0.8666666666666667,High
7813-TKCVO,One year,20.35,20,1,15,1,Mailed check,No,0,0.0625,Mid,0.0,Low
0128-MKWSG,Month-to-month,45.8,26,4,11,2,Mailed check,No,0,0.3333333333333333,Loyal,0.02,Low
3672-YITQD,Month-to-month,84.1,36,4,11,6,Electronic check,Yes,1,0.3333333333333333,Loyal,0.7205016917091207,High
4350-ZTLPI,One year,108.95,53,8,3,3,Bank transfer (automatic),No,0,2.0,Loyal,0.03,Low
9048-JVYVF,Month-to-month,69.35,3,5,17,3,Electronic check,Yes,1,0.2777777777777778,New,0.6333333333333333,Medium
0361-HJRDX,Two year,64.35,68,7,4,1,Credit card (automatic),No,0,1.4,Loyal,0.0033333333333333335,Low
5727-MYATE,Two year,90.8,72,9,3,1,Credit card (automatic),No,0,2.25,Loyal,0.0,Low
3823-KYNQY,One year,24.95,12,2,10,1,Credit card (automatic),No,0,0.18181818181818182,New,0.0,Low
8988-ECPJR,Month-to-month,79.6,34,4,11,5,Mailed check,Yes,1,0.3333333333333333,Loyal,0.29333333333333333,Low
7570-WELNY,Two year,84.7,68,5,5,4,Bank transfer (automatic),No,0,0.8333333333333334,Loyal,0.0,Low
3021-VLNRJ,One year,70.8,50,6,4,2,Credit card (automatic),No,0,1.2,Loyal,0.01,Low
3776-EKTKM,Month-to-month,36.45,1,2,22,5,Electronic check,Yes,1,0.08695652173913043,New,0.9966666666666667,High
2080-CAZNM,Month-to-month,104.4,41,7,9,5,Electronic check,No,0,0.7,Loyal,0.34277522678911415,Low
1028-FFNJK,Month-to-month,101.5,30,6,9,4,Electronic check,No,0,0.6,Loyal,0.09333333333333334,Low
6907-FLBER,Month-to-month,54.3,1,4,18,4,Electronic check,No,0,0.21052631578947367,New,0.33,Low
3001-UNBTL,Month-to-month,103.95,29,6,9,6,Electronic check,No,0,0.6,Loyal,0.18333333333333332,Low
5982-PSMKW,Two year,91.1,23,9,3,1,Credit card (automatic),No,0,2.25,Mid,0.0,Low
3507-GASNP,Two year,19.95,60,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
7096-ZNBZI,Two year,26.45,72,2,10,1,Credit card (automatic),No,0,0.18181818181818182,Loyal,0.0,Low
1902-XBTFB,Month-to-month,89.4,22,5,10,5,Electronic check,Yes,1,0.45454545454545453,Mid,0.33,Low
1676-MQAOA,Two year,75.1,72,7,4,1,Bank transfer (automatic),No,0,1.4,Loyal,0.0,Low
0786-IVLAW,One year,108.1,66,7,4,5,Bank transfer (automatic),No,0,1.4,Loyal,0.06333333333333334,Low
7566-DSRLQ,Two year,110.15,72,8,3,3,Electronic check,No,0,2.0,Loyal,0.006666666666666667,Low
0643-OKLRP,Month-to-month,80.35,47,4,11,5,Electronic check,Yes,1,0.3333333333333333,Loyal,0.749114074074074,High
7245-JMTTQ,One year,111.5,51,8,3,3,Electronic check,No,0,2.0,Loyal,0.10333333333333333,Low
6050-IJRHS,One year,106.5,70,7,4,5,Electronic check,No,0,1.4,Loyal,0.03,Low
6202-JVYEU,One year,19.9,9,1,15,1,Electronic check,No,0,0.0625,New,0.0033333333333333335,Low
8591-TKMZH,Two year,111.1,59,8,3,2,Mailed check,No,0,2.0,Loyal,0.0033333333333333335,Low
0734-OXWBT,Month-to-month,70.7,3,5,17,3,Mailed check,No,0,0.2777777777777778,New,0.17666666666666667,Low
4282-ACRXS,Month-to-month,24.85,38,1,20,5,Electronic check,No,0,0.047619047619047616,Loyal,0.08666666666666667,Low
0365-TRTPY,Month-to-month,91.2,37,6,9,4,Bank transfer (automatic),No,0,0.6,Loyal,0.11333333333333333,Low
7349-ALMUX,Two year,65.6,37,6,4,1,Bank transfer (automatic),No,0,1.2,Loyal,0.0,Low
9381-NDKME,Month-to-month,40.65,24,3,12,5,Credit card (automatic),Yes,1,0.23076923076923078,Mid,0.6666666666666666,Medium
6502-KUGLL,Month-to-month,59.45,14,5,10,1,Bank transfer (automatic),No,0,0.45454545454545453,Mid,0.03333333333333333,Low
1841-YSJGV,Two year,109.95,72,8,3,2,Credit card (automatic),No,0,2.0,Loyal,0.0,Low
2794-XIMMO,One year,60.45,53,6,4,2,Electronic check,Yes,1,1.2,Loyal,0.6533333333333333,Medium
8382-SHQEH,Month-to-month,84.9,8,4,11,6,Electronic check,Yes,1,0.3333333333333333,New,0.9933333333333333,High
3511-BFTJW,Two year,38.5,72,4,6,3,Credit card (automatic),No,0,0.5714285714285714,Loyal,0.01,Low
7668-XCFYV,Month-to-month,92.55,17,5,10,6,Electronic check,No,0,0.45454545454545453,Mid,0.72,High
2983-ZANRP,Month-to-month,73.55,2,3,20,5,Bank transfer (automatic),Yes,1,0.14285714285714285,New,0.8,High
7845-URHJN,Month-to-month,20.15,8,1,20,1,Bank transfer (automatic),Yes,1,0.047619047619047616,New,0.6466666666666666,Medium
3034-ZBEQN,One year,34.7,48,3,8,4,Mailed check,Yes,1,0.3333333333333333,Loyal,0.6466666666666666,Medium
5018-HEKFO,Month-to-month,24.5,10,2,15,1,Mailed check,No,0,0.125,New,0.09,Low
3976-NLDEZ,Month-to-month,20.6,1,1,27,1,Mailed check,No,0,0.03571428571428571,New,0.22666666666666666,Low
2282-YGNOR,One year,58.0,29,5,5,2,Credit card (automatic),No,0,0.8333333333333334,Loyal,0.0033333333333333335,Low
5336-UFNZP,One year,107.45,65,7,4,5,Electronic check,No,0,1.4,Loyal,0.21333333333333335,Low
6854-EXGSF,Month-to-month,65.5,8,6,9,3,Bank transfer (automatic),No,0,0.6,New,0.07333333333333333,Low
1241-EZFMJ,Two year,25.45,61,2,10,1,Bank transfer (automatic),No,0,0.18181818181818182,Loyal,0.0,Low
9233-PSYHO,One year,100.15,45,6,4,6,Bank transfer (automatic),No,0,1.2,Loyal,0.14333333333333334,Low
5376-PCKNB,One year,104.45,72,7,4,5,Credit card (automatic),No,0,1.4,Loyal,0.006666666666666667,Low
8044-BGWPI,Month-to-month,21.15,12,1,20,1,Electronic check,No,0,0.047619047619047616,New,0.0,Low
4060-LDNLU,Month-to-month,96.2,7,5,10,6,Electronic check,No,0,0.45454545454545453,New,0.86,High
3589-PPVKW,Month-to-month,44.4,9,2,15,5,Mailed check,No,0,0.125,New,0.6566666666666666,Medium
8327-LZKAS,One year,107.55,43,7,4,4,Electronic check,Yes,1,1.4,Loyal,0.8,High
5887-IKKYO,Two year,94.35,58,6,4,4,Bank transfer (automatic),No,0,1.2,Loyal,0.013333333333333334,Low
1075-BGWOH,Month-to-month,98.75,16,6,9,6,Electronic check,Yes,1,0.6,Mid,0.9566666666666667,High
1755-RMCXH,Month-to-month,20.3,2,1,27,1,Mailed check,No,0,0.03571428571428571,New,0.06310995749405711,Low
0302-JOIVN,Month-to-month,101.15,8,6,9,5,Electronic check,Yes,1,0.6,New,0.9866666666666667,High
3858-XHYJO,One year,105.75,40,7,4,5,Bank transfer (automatic),No,0,1.4,Loyal,0.03333333333333333,Low
4299-SIMNS,Month-to-month,81.15,9,4,11,5,Electronic check,No,0,0.3333333333333333,New,0.19333333333333333,Low
7025-IWFHT,One year,89.55,41,5,5,3,Electronic check,No,0,0.8333333333333334,Loyal,0.06666666666666667,Low
6261-LHRTG,Month-to-month,54.75,26,4,11,4,Credit card (automatic),No,0,0.3333333333333333,Loyal,0.05,Low
7841-FCRQD,One year,53.75,33,4,6,2,Credit card (automatic),No,0,0.5714285714285714,Loyal,0.0033333333333333335,Low
2056-EVGZL,One year,105.75,68,7,4,3,Credit card (automatic),No,0,1.4,Loyal,0.13,Low
8777-MBMTS,Two year,105.85,65,7,4,3,Credit card (automatic),No,0,1.4,Loyal,0.06666666666666667,Low
7753-USQYQ,One year,64.2,55,5,5,2,Electronic check,No,0,0.8333333333333334,Loyal,0.03,Low
5366-IJEQJ,Month-to-month,88.7,20,5,10,6,Electronic check,Yes,1,0.45454545454545453,Mid,0.8666666666666667,High
7661-CPURM,One year,87.7,19,4,6,4,Credit card (automatic),No,0,0.5714285714285714,Mid,0.013333333333333334,Low
6233-HXJMX,Month-to-month,89.3,45,5,10,6,Credit card (automatic),No,0,0.45454545454545453,Loyal,0.3933333333333333,Low
5902-WBLSE,Two year,20.15,70,1,15,1,Credit card (automatic),No,0,0.0625,Loyal,0.0,Low
1981-INRFU,Month-to-month,79.75,2,3,20,6,Electronic check,Yes,1,0.14285714285714285,New,0.99,High
4971-PUYQO,Month-to-month,94.55,27,5,10,6,Mailed check,Yes,1,0.45454545454545453,Loyal,0.8033333333333333,High
3239-TPHPZ,Two year,20.05,12,1,15,1,Electronic check,No,0,0.0625,New,0.0,Low
5115-GZDEL,Two year,67.2,72,7,4,1,Credit card (automatic),No,0,1.4,Loyal,0.0,Low
3338-CVVEH,Month-to-month,94.55,12,5,10,6,Electronic check,No,0,0.45454545454545453,New,0.38,Low
8485-GJCDN,Month-to-month,69.05,5,2,22,6,Mailed check,Yes,1,0.08695652173913043,New,0.7733333333333333,High
2615-YVMYX,Month-to-month,107.5,71,8,8,4,Electronic check,No,0,0.8888888888888888,Loyal,0.056666666666666664,Low
2851-STERV,One year,73.0,35,6,4,3,Electronic check,No,0,1.2,Loyal,0.056666666666666664,Low
4393-GEADV,Two year,114.75,70,9,3,2,Credit card (automatic),No,0,2.25,Loyal,0.0,Low
8486-AYEQH,Month-to-month,76.05,31,3,12,6,Electronic check,No,0,0.23076923076923078,Loyal,0.24333333333333335,Low
1527-SXDPN,Two year,96.25,52,6,4,4,Bank transfer (automatic),Yes,1,1.2,Loyal,0.6366666666666667,Medium
6029-WTIPC,Month-to-month,101.1,37,6,9,6,Electronic check,Yes,1,0.6,Loyal,0.76,High
8634-CILSZ,One year,104.7,69,7,4,3,Bank transfer (automatic),Yes,1,1.4,Loyal,0.69,Medium
5419-JKZNQ,Month-to-month,77.9,30,3,12,6,Mailed check,No,0,0.23076923076923078,Loyal,0.08,Low
2495-KZNFB,Month-to-month,90.65,33,5,10,5,Electronic check,No,0,0.45454545454545453,Loyal,0.013333333333333334,Low
1409-PHXTF,Two year,110.45,54,8,3,3,Electronic check,No,0,2.0,Loyal,0.02666666666666667,Low
4560-WQAQW,One year,68.7,59,6,4,2,Bank transfer (automatic),No,0,1.2,Loyal,0.006666666666666667,Low
9591-YVTEB,Month-to-month,44.85,55,4,11,3,Electronic check,No,0,0.3333333333333333,Loyal,0.13666666666666666,Low
9309-BZGNT,One year,29.8,69,2,10,5,Credit card (automatic),No,0,0.18181818181818182,Loyal,0.016666666666666666,Low
4274-DRSQT,One year,88.9,66,5,5,5,Bank transfer (automatic),No,0,0.8333333333333334,Loyal,0.01,Low
2027-DNKIV,One year,58.75,37,5,5,2,Mailed check,No,0,0.8333333333333334,Loyal,0.09,Low
8075-GXIUB,One year,19.85,9,1,15,1,Credit card (automatic),No,0,0.0625,New,0.014380928006658345,Low
2885-HIJDH,Two year,86.9,69,8,3,2,Bank transfer (automatic),No,0,2.0,Loyal,0.0,Low
5424-RLQLC,Month-to-month,59.65,10,4,11,4,Mailed check,No,0,0.3333333333333333,New,0.016666666666666666,Low
6682-QJDGB,Month-to-month,55.25,40,4,11,3,Mailed check,Yes,1,0.3333333333333333,Loyal,0.05333333333333334,Low
6507-DTJZV,Month-to-month,66.4,13,4,11,5,Credit card (automatic),No,0,0.3333333333333333,Mid,0.043333333333333335,Low
8780-IXSTS,Month-to-month,90.1,6,5,10,5,Electronic check,Yes,1,0.45454545454545453,New,0.76,High
7673-BQGKU,Two year,20.15,69,1,15,1,Bank transfer (automatic),No,0,0.0625,Loyal,0.0,Low
6723-WSNTY,One year,108.1,66,8,3,3,Credit card (automatic),No,0,2.0,Loyal,0.04666666666666667,Low
9530-EHPOH,Month-to-month,53.75,11,4,11,5,Electronic check,Yes,1,0.3333333333333333,New,0.82,High
2725-IWWBA,One year,56.9,46,5,5,2,Mailed check,No,0,0.8333333333333334,Loyal,0.043333333333333335,Low
0345-HKJVM,Month-to-month,89.3,6,4,11,6,Electronic check,Yes,1,0.3333333333333333,New,0.7333333333333333,High
1061-PNTHC,Month-to-month,109.6,56,8,8,3,Mailed check,No,0,0.8888888888888888,Loyal,0.07333333333333333,Low
0394-YONDK,Two year,25.15,70,2,10,1,Credit card (automatic),No,0,0.18181818181818182,Loyal,0.01,Low
6574-MCOEH,One year,79.15,33,7,4,3,Electronic check,No,0,1.4,Loyal,0.05,Low
7399-QHBJS,Two year,66.75,72,6,4,1,Credit card (automatic),No,0,1.2,Loyal,0.02666666666666667,Low
3049-SOLAY,Month-to-month,95.2,3,5,17,6,Electronic check,Yes,1,0.2777777777777778,New,0.9666666666666667,High
0997-YTLNY,Month-to-month,48.8,19,3,12,3,Mailed check,No,0,0.23076923076923078,Mid,0.023333333333333334,Low
3317-HRTNN,Month-to-month,45.7,5,3,20,5,Electronic check,Yes,1,0.14285714285714285,New,0.94,High
9479-HYNYL,Two year,80.7,71,7,4,2,Credit card (automatic),No,0,1.4,Loyal,0.0,Low
3235-ETOOB,Month-to-month,74.5,8,3,12,5,Electronic check,Yes,1,0.23076923076923078,New,0.9466666666666667,High
9708-KFDBY,Month-to-month,20.55,1,1,27,1,Credit card (automatic),No,0,0.03571428571428571,New,0.15333333333333332,Low
8058-INTPH,Month-to-month,79.65,1,3,20,6,Electronic check,Yes,1,0.14285714285714285,New,1.0,High
3642-GKTCT,One year,115.1,61,9,3,2,Mailed check,No,0,2.25,Loyal,0.006666666666666667,Low
0774-RMNUW,Two year,59.7,71,6,4,1,Bank transfer (automatic),No,0,1.2,Loyal,0.0,Low
1334-PDUKM,One year,86.45,68,5,5,5,Credit card (automatic),No,0,0.8333333333333334,Loyal,0.01,Low
0756-MPZRL,One year,33.7,46,3,8,3,Credit card (automatic),No,0,0.3333333333333333,Loyal,0.03333333333333333,Low
2242-MFOTG,One year,80.1,33,4,6,5,Bank transfer (automatic),No,0,0.5714285714285714,Loyal,0.006666666666666667,Low
2927-CVULT,Two year,104.05,53,8,3,2,Bank transfer (automatic),No,0,2.0,Loyal,0.13333333333333333,Low
2144-BFDSO,Month-to-month,108.75,50,8,8,4,Bank transfer (automatic),No,0,0.8888888888888888,Loyal,0.21,Low
8745-PVESG,One year,41.1,57,4,6,2,Credit card (automatic),No,0,0.5714285714285714,Loyal,0.006666666666666667,Low
7647-GYYKX,Two year,20.35,54,1,15,1,Bank transfer (automatic),No,0,0.0625,Loyal,0.013333333333333334,Low
5647-FXOTP,Month-to-month,105.9,60,7,9,5,Electronic check,No,0,0.7,Loyal,0.15277522678911412,Low
5569-OUICF,Month-to-month,101.3,28,6,9,4,Credit card (automatic),Yes,1,0.6,Loyal,0.7333333333333333,High
8821-XNHVZ,Month-to-month,80.05,1,3,20,6,Mailed check,Yes,1,0.14285714285714285,New,0.9266666666666666,High
2082-OJVTK,Month-to-month,89.2,29,5,10,6,Electronic check,Yes,1,0.45454545454545453,Loyal,0.92,High
9700-ISPUP,Month-to-month,65.5,10,5,10,2,Electronic check,No,0,0.45454545454545453,New,0.056666666666666664,Low
9839-ETQOE,Month-to-month,40.45,43,4,11,3,Electronic check,No,0,0.3333333333333333,Loyal,0.05,Low
6078-VESFR,Month-to-month,70.45,13,2,15,6,Bank transfer (automatic),No,0,0.125,Mid,0.11333333333333333,Low
9027-TMATR,Two year,78.8,43,7,4,2,Electronic check,No,0,1.4,Loyal,0.0033333333333333335,Low
5940-NFXKV,Month-to-month,83.65,19,4,11,6,Electronic check,Yes,1,0.3333333333333333,Mid,0.7466666666666667,High
1941-HOSAM,Month-to-month,90.1,1,4,18,6,Electronic check,No,0,0.21052631578947367,New,0.3933333333333333,Low
9110-HSGTV,Two year,82.45,69,7,4,2,Credit card (automatic),No,0,1.4,Loyal,0.0033333333333333335,Low
0704-VCUMB,Two year,20.25,61,1,15,1,Credit card (automatic),No,0,0.0625,Loyal,0.0,Low
6171-ZTVYB,Month-to-month,66.25,43,6,9,1,Bank transfer (automatic),No,0,0.6,Loyal,0.0033333333333333335,Low
8053-WWDRO,Month-to-month,19.5,6,1,20,1,Bank transfer (automatic),Yes,1,0.047619047619047616,New,0.11333333333333333,Low
9564-KCLHR,Month-to-month,51.25,1,3,20,3,Mailed check,Yes,1,0.14285714285714285,New,0.6366666666666667,Medium
1935-IMVBB,Month-to-month,89.7,56,4,11,6,Mailed check,No,0,0.3333333333333333,Loyal,0.17666666666666667,Low
2535-PBCGC,Two year,64.55,70,7,4,1,Bank transfer (automatic),No,0,1.4,Loyal,0.006666666666666667,Low
2082-CEFLT,Month-to-month,45.6,1,2,22,5,Electronic check,Yes,1,0.08695652173913043,New,0.9933333333333333,High
1470-PSXNM,One year,93.65,49,6,4,5,Electronic check,No,0,1.2,Loyal,0.02,Low
1213-NGCUN,Month-to-month,49.65,6,3,12,3,Bank transfer (automatic),Yes,1,0.23076923076923078,New,0.7933333333333333,High
2498-XLDZR,Two year,73.6,32,7,4,1,Mailed check,No,0,1.4,Loyal,0.01,Low
9866-OCCKE,Two year,109.75,72,8,3,3,Mailed check,No,0,2.0,Loyal,0.006666666666666667,Low
5338-YHWYT,Two year,61.45,37,5,5,1,Credit card (automatic),No,0,0.8333333333333334,Loyal,0.0,Low
7718-UPSKJ,One year,106.4,69,7,4,2,Credit card (automatic),No,0,1.4,Loyal,0.07,Low
8731-WBBMB,Month-to-month,81.9,26,7,9,2,Bank transfer (automatic),No,0,0.7,Loyal,0.006666666666666667,Low
1448-CYWKC,One year,105.2,58,7,4,5,Credit card (automatic),No,0,1.4,Loyal,0.16333333333333333,Low
7901-IIDQV,One year,54.6,24,4,6,3,Bank transfer (automatic),No,0,0.5714285714285714,Mid,0.01,Low
2690-DVRVK,One year,20.55,5,1,22,1,Electronic check,No,0,0.043478260869565216,New,0.0,Low
5688-KZTSN,Month-to-month,20.0,15,1,20,1,Electronic check,Yes,1,0.047619047619047616,Mid,0.6233333333333333,Medium
1270-XKUCC,Two year,19.7,30,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
0334-ZFJSR,One year,66.05,55,6,4,1,Credit card (automatic),No,0,1.2,Loyal,0.0033333333333333335,Low
2894-QOJRX,Month-to-month,34.0,25,2,15,5,Bank transfer (automatic),Yes,1,0.125,Loyal,0.73,High
5747-PMBSQ,Month-to-month,92.5,10,6,9,3,Mailed check,Yes,1,0.6,New,0.93,High
5583-EJXRD,Two year,54.05,44,6,4,1,Credit card (automatic),No,0,1.2,Loyal,0.006666666666666667,Low
4565-EVZMJ,One year,58.9,47,5,5,1,Mailed check,No,0,0.8333333333333334,Loyal,0.013333333333333334,Low
3143-JQEGI,Month-to-month,88.35,13,4,11,6,Electronic check,Yes,1,0.3333333333333333,Mid,0.9,High
6386-SZZKH,Two year,107.95,49,8,3,3,Bank transfer (automatic),Yes,1,2.0,Loyal,0.6933333333333334,Medium
3327-YBAKM,One year,96.9,64,6,4,3,Mailed check,No,0,1.2,Loyal,0.02666666666666667,Low
9441-QHEVC,Month-to-month,19.1,1,1,27,1,Mailed check,No,0,0.03571428571428571,New,0.43966497262104504,Medium
6705-LNMDD,Month-to-month,50.0,20,3,12,3,Mailed check,No,0,0.23076923076923078,Mid,0.01,Low
2580-ASVVY,Two year,45.4,37,4,6,2,Electronic check,No,0,0.5714285714285714,Loyal,0.03,Low
3370-GQEAL,Month-to-month,85.45,30,4,11,6,Electronic check,No,0,0.3333333333333333,Loyal,0.16666666666666666,Low
5032-USPKF,One year,84.1,38,8,3,3,Bank transfer (automatic),No,0,2.0,Loyal,0.013333333333333334,Low
2982-IHMFT,Month-to-month,74.45,1,3,20,6,Mailed check,Yes,1,0.14285714285714285,New,0.9866666666666667,High
3521-SYVOR,Month-to-month,64.75,37,4,11,5,Electronic check,Yes,1,0.3333333333333333,Loyal,0.6733333333333333,Medium
4254-QPEDE,Two year,66.25,52,7,4,1,Credit card (automatic),No,0,1.4,Loyal,0.0033333333333333335,Low
6283-GITPX,Two year,76.9,71,7,4,1,Credit card (automatic),No,0,1.4,Loyal,0.0,Low
9526-JAWYF,Month-to-month,89.8,26,5,10,5,Electronic check,Yes,1,0.45454545454545453,Loyal,0.94,High
0771-CHWSK,Two year,74.6,66,7,4,3,Credit card (automatic),No,0,1.4,Loyal,0.006666666666666667,Low
9788-HNGUT,Two year,116.95,72,9,3,2,Credit card (automatic),No,0,2.25,Loyal,0.0,Low
9495-REDIY,One year,40.65,25,3,8,4,Credit card (automatic),No,0,0.3333333333333333,Loyal,0.016666666666666666,Low
5375-XLDOF,Two year,114.35,69,9,3,2,Bank transfer (automatic),No,0,2.25,Loyal,0.13,Low
1172-VIYBP,Two year,69.7,53,6,4,3,Bank transfer (automatic),No,0,1.2,Loyal,0.0033333333333333335,Low
5649-VUKMC,One year,95.5,12,5,5,6,Mailed check,Yes,1,0.8333333333333334,New,0.71,High
6559-PDZLR,Month-to-month,98.65,26,6,9,4,Electronic check,No,0,0.6,Loyal,0.35,Low
8992-OBVDG,Month-to-month,61.65,21,4,11,5,Mailed check,No,0,0.3333333333333333,Mid,0.23333333333333334,Low
4273-MBHYA,Month-to-month,89.35,1,4,18,6,Electronic check,No,0,0.21052631578947367,New,0.26666666666666666,Low
4724-WXVWF,Month-to-month,95.4,48,6,9,3,Electronic check,No,0,0.6,Loyal,0.6166666666666667,Medium
5701-GUXDC,One year,35.4,26,3,8,4,Credit card (automatic),No,0,0.3333333333333333,Loyal,0.0,Low
1460-UZPRJ,Two year,19.95,60,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
6082-GLJIX,Month-to-month,19.25,18,1,20,1,Mailed check,No,0,0.047619047619047616,Mid,0.01,Low
5143-EGQFK,Month-to-month,29.65,10,2,15,3,Electronic check,Yes,1,0.125,New,0.7633333333333333,High
4919-IKATY,Month-to-month,84.5,5,5,17,5,Electronic check,Yes,1,0.2777777777777778,New,0.4666666666666667,Medium
2495-TTHBQ,One year,20.4,4,1,22,1,Mailed check,No,0,0.043478260869565216,New,0.0,Low
0485-ZBSLN,Two year,24.75,65,2,10,1,Credit card (automatic),No,0,0.18181818181818182,Loyal,0.013333333333333334,Low
3810-PJUHR,Two year,25.35,70,2,10,1,Mailed check,No,0,0.18181818181818182,Loyal,0.0,Low
9050-QLROH,Month-to-month,90.7,18,5,10,6,Credit card (automatic),Yes,1,0.45454545454545453,Mid,0.3433333333333333,Low
0847-HGRML,Two year,20.0,62,1,15,1,Bank transfer (automatic),No,0,0.0625,Loyal,0.0,Low
8232-CTLKO,Two year,59.75,66,4,6,4,Electronic check,No,0,0.5714285714285714,Loyal,0.06333333333333334,Low
9227-YBAXE,Two year,82.5,65,8,3,1,Bank transfer (automatic),No,0,2.0,Loyal,0.0,Low
6168-WFVVF,Month-to-month,70.3,3,2,22,6,Electronic check,Yes,1,0.08695652173913043,New,0.8524474074074074,High
9860-LISIZ,Month-to-month,20.35,34,1,20,1,Mailed check,No,0,0.047619047619047616,Loyal,0.02666666666666667,Low
0112-QAWRZ,Month-to-month,90.8,16,5,10,6,Bank transfer (automatic),No,0,0.45454545454545453,Mid,0.27,Low
0877-SDMBN,One year,103.95,54,7,4,5,Bank transfer (automatic),Yes,1,1.4,Loyal,0.8633333333333333,High
2786-GCDPI,Month-to-month,104.95,50,7,9,4,Electronic check,No,0,0.7,Loyal,0.10944189345578079,Low
4043-MKDTV,Two year,105.25,71,7,4,3,Electronic check,No,0,1.4,Loyal,0.016666666666666666,Low
8065-YKXKD,Month-to-month,74.75,10,3,12,6,Electronic check,Yes,1,0.23076923076923078,New,0.8824474074074075,High
9637-EIHEQ,Month-to-month,50.8,1,3,20,3,Electronic check,Yes,1,0.14285714285714285,New,0.74,High
9229-RQABD,One year,23.75,18,2,10,1,Mailed check,No,0,0.18181818181818182,Mid,0.0033333333333333335,Low
8313-KTIHG,Month-to-month,61.3,4,4,18,3,Electronic check,No,0,0.21052631578947367,New,0.07333333333333333,Low
5320-BRKGK,Two year,75.8,58,7,4,2,Mailed check,No,0,1.4,Loyal,0.0,Low
6284-KMNUF,One year,98.0,56,6,4,5,Electronic check,No,0,1.2,Loyal,0.21333333333333335,Low
9689-PTNPG,Month-to-month,80.25,2,3,20,6,Electronic check,Yes,1,0.14285714285714285,New,1.0,High
9465-RWMXL,Month-to-month,78.9,32,4,11,6,Electronic check,Yes,1,0.3333333333333333,Loyal,0.44244740740740746,Medium
6229-UOLQL,One year,52.0,56,5,5,1,Mailed check,No,0,0.8333333333333334,Loyal,0.0033333333333333335,Low
2362-IBOOY,Month-to-month,84.75,36,4,11,6,Electronic check,Yes,1,0.3333333333333333,Loyal,0.9066666666666666,High
3137-LUPIX,Month-to-month,64.4,4,5,17,3,Mailed check,No,0,0.2777777777777778,New,0.07,Low
0843-WTBXE,Month-to-month,85.45,53,4,11,6,Bank transfer (automatic),Yes,1,0.3333333333333333,Loyal,0.65,Medium
6143-JQKEA,Month-to-month,45.8,10,2,15,5,Credit card (automatic),No,0,0.125,New,0.18,Low
8676-OOQEJ,Month-to-month,30.5,4,2,22,3,Electronic check,No,0,0.08695652173913043,New,0.07666666666666666,Low
5515-IDEJJ,Month-to-month,19.9,1,1,27,1,Mailed check,Yes,1,0.03571428571428571,New,0.7557285026429684,High
9701-CDXHR,Month-to-month,69.15,51,2,15,6,Mailed check,No,0,0.125,Loyal,0.03666666666666667,Low
7450-NWRTR,Month-to-month,99.45,12,6,9,6,Electronic check,Yes,1,0.6,New,0.9866666666666667,High
8124-NZVGJ,One year,49.25,6,4,6,3,Mailed check,No,0,0.5714285714285714,New,0.013333333333333334,Low
2162-FRZAA,Two year,39.35,63,4,6,2,Bank transfer (automatic),No,0,0.5714285714285714,Loyal,0.0,Low
5376-DEQCP,Month-to-month,70.6,1,2,22,6,Electronic check,Yes,1,0.08695652173913043,New,0.984557664108427,High
5118-MUEYH,Month-to-month,105.1,48,7,9,3,Credit card (automatic),No,0,0.7,Loyal,0.12666666666666668,Low
9095-HFAFX,Month-to-month,81.0,5,3,20,6,Credit card (automatic),Yes,1,0.14285714285714285,New,0.88,High
5627-TVBPP,One year,20.1,35,1,15,1,Credit card (automatic),No,0,0.0625,Loyal,0.0,Low
2379-ENZGV,Month-to-month,84.85,6,4,11,5,Electronic check,Yes,1,0.3333333333333333,New,0.9533333333333334,High
3936-QQFLL,Month-to-month,19.75,2,1,27,1,Mailed check,No,0,0.03571428571428571,New,0.06615581752947207,Low
2589-AYCRP,One year,19.75,50,1,15,1,Bank transfer (automatic),No,0,0.0625,Loyal,0.009489150862805398,Low
4067-HLYQI,Month-to-month,70.4,33,2,15,6,Bank transfer (automatic),No,0,0.125,Loyal,0.22333333333333333,Low
5124-EOGYE,Two year,20.45,31,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
5057-RKGLH,Two year,20.35,9,1,15,1,Mailed check,No,0,0.0625,New,0.0,Low
0292-WEGCH,Month-to-month,86.2,54,8,8,2,Electronic check,No,0,0.8888888888888888,Loyal,0.013333333333333334,Low
8910-ICHIU,One year,95.65,46,6,4,4,Credit card (automatic),No,0,1.2,Loyal,0.01,Low
